"","city","type","GEOID","racial_majority","filings_2020","filings_avg","last_updated","xcourtcofips","md","month","year"
"2623","Kansas City, MO","Census Tract","29095008100","Black",4,2.75,"2024-08-10",NA,2023-11-01,11,2023
"2624","Kansas City, MO","Census Tract","29095008100","Black",0,2,"2024-08-10",NA,2023-12-01,12,2023
"2625","Kansas City, MO","Census Tract","29095008100","Black",3,4.25,"2024-08-10",NA,2024-01-01,1,2024
"2626","Kansas City, MO","Census Tract","29095008100","Black",2,1.25,"2024-08-10",NA,2024-02-01,2,2024
"2627","Kansas City, MO","Census Tract","29095008100","Black",0,2,"2024-08-10",NA,2024-03-01,3,2024
"2628","Kansas City, MO","Census Tract","29095008100","Black",2,3,"2024-08-10",NA,2024-04-01,4,2024
"2629","Kansas City, MO","Census Tract","29095008100","Black",0,2.5,"2024-08-10",NA,2024-05-01,5,2024
"2630","Kansas City, MO","Census Tract","29095008100","Black",1,3.75,"2024-08-10",NA,2024-06-01,6,2024
"2631","Kansas City, MO","Census Tract","29095008100","Black",4,6.5,"2024-08-10",NA,2024-07-01,7,2024
"2632","Kansas City, MO","Census Tract","29095008100","Black",0,0.75,"2024-08-10",NA,2024-08-01,8,2024
"2633","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2020-01-01,1,2020
"2634","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2020-02-01,2,2020
"2635","Kansas City, MO","Census Tract","29095008200","White",0,1.25,"2024-08-10",NA,2020-03-01,3,2020
"2636","Kansas City, MO","Census Tract","29095008200","White",0,0.25,"2024-08-10",NA,2020-04-01,4,2020
"2637","Kansas City, MO","Census Tract","29095008200","White",0,1,"2024-08-10",NA,2020-05-01,5,2020
"2638","Kansas City, MO","Census Tract","29095008200","White",1,0.75,"2024-08-10",NA,2020-06-01,6,2020
"2639","Kansas City, MO","Census Tract","29095008200","White",1,1,"2024-08-10",NA,2020-07-01,7,2020
"2640","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2020-08-01,8,2020
"2641","Kansas City, MO","Census Tract","29095008200","White",0,0.5,"2024-08-10",NA,2020-09-01,9,2020
"2642","Kansas City, MO","Census Tract","29095008200","White",0,1.25,"2024-08-10",NA,2020-10-01,10,2020
"2643","Kansas City, MO","Census Tract","29095008200","White",0,0.5,"2024-08-10",NA,2020-11-01,11,2020
"2644","Kansas City, MO","Census Tract","29095008200","White",0,0,"2024-08-10",NA,2020-12-01,12,2020
"2645","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2021-01-01,1,2021
"2646","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2021-02-01,2,2021
"2647","Kansas City, MO","Census Tract","29095008200","White",0,1.25,"2024-08-10",NA,2021-03-01,3,2021
"2648","Kansas City, MO","Census Tract","29095008200","White",0,0.25,"2024-08-10",NA,2021-04-01,4,2021
"2649","Kansas City, MO","Census Tract","29095008200","White",1,1,"2024-08-10",NA,2021-05-01,5,2021
"2650","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2021-06-01,6,2021
"2651","Kansas City, MO","Census Tract","29095008200","White",0,1,"2024-08-10",NA,2021-07-01,7,2021
"2652","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2021-08-01,8,2021
"2653","Kansas City, MO","Census Tract","29095008200","White",2,0.5,"2024-08-10",NA,2021-09-01,9,2021
"2654","Kansas City, MO","Census Tract","29095008200","White",1,1.25,"2024-08-10",NA,2021-10-01,10,2021
"2655","Kansas City, MO","Census Tract","29095008200","White",0,0.5,"2024-08-10",NA,2021-11-01,11,2021
"2656","Kansas City, MO","Census Tract","29095008200","White",0,0,"2024-08-10",NA,2021-12-01,12,2021
"2657","Kansas City, MO","Census Tract","29095008200","White",2,0.75,"2024-08-10",NA,2022-01-01,1,2022
"2658","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2022-02-01,2,2022
"2659","Kansas City, MO","Census Tract","29095008200","White",1,1.25,"2024-08-10",NA,2022-03-01,3,2022
"2660","Kansas City, MO","Census Tract","29095008200","White",0,0.25,"2024-08-10",NA,2022-04-01,4,2022
"2661","Kansas City, MO","Census Tract","29095008200","White",1,1,"2024-08-10",NA,2022-05-01,5,2022
"2662","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2022-06-01,6,2022
"2663","Kansas City, MO","Census Tract","29095008200","White",0,1,"2024-08-10",NA,2022-07-01,7,2022
"2664","Kansas City, MO","Census Tract","29095008200","White",3,0.75,"2024-08-10",NA,2022-08-01,8,2022
"2665","Kansas City, MO","Census Tract","29095008200","White",2,0.5,"2024-08-10",NA,2022-09-01,9,2022
"2666","Kansas City, MO","Census Tract","29095008200","White",1,1.25,"2024-08-10",NA,2022-10-01,10,2022
"2667","Kansas City, MO","Census Tract","29095008200","White",2,0.5,"2024-08-10",NA,2022-11-01,11,2022
"2668","Kansas City, MO","Census Tract","29095008200","White",0,0,"2024-08-10",NA,2022-12-01,12,2022
"2669","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2023-01-01,1,2023
"2670","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2023-02-01,2,2023
"2671","Kansas City, MO","Census Tract","29095008200","White",1,1.25,"2024-08-10",NA,2023-03-01,3,2023
"2672","Kansas City, MO","Census Tract","29095008200","White",0,0.25,"2024-08-10",NA,2023-04-01,4,2023
"2673","Kansas City, MO","Census Tract","29095008200","White",1,1,"2024-08-10",NA,2023-05-01,5,2023
"2674","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2023-06-01,6,2023
"2675","Kansas City, MO","Census Tract","29095008200","White",0,1,"2024-08-10",NA,2023-07-01,7,2023
"2676","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2023-08-01,8,2023
"2677","Kansas City, MO","Census Tract","29095008200","White",0,0.5,"2024-08-10",NA,2023-09-01,9,2023
"2678","Kansas City, MO","Census Tract","29095008200","White",1,1.25,"2024-08-10",NA,2023-10-01,10,2023
"2679","Kansas City, MO","Census Tract","29095008200","White",0,0.5,"2024-08-10",NA,2023-11-01,11,2023
"2680","Kansas City, MO","Census Tract","29095008200","White",0,0,"2024-08-10",NA,2023-12-01,12,2023
"2681","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2024-01-01,1,2024
"2682","Kansas City, MO","Census Tract","29095008200","White",1,0.75,"2024-08-10",NA,2024-02-01,2,2024
"2683","Kansas City, MO","Census Tract","29095008200","White",2,1.25,"2024-08-10",NA,2024-03-01,3,2024
"2684","Kansas City, MO","Census Tract","29095008200","White",0,0.25,"2024-08-10",NA,2024-04-01,4,2024
"2685","Kansas City, MO","Census Tract","29095008200","White",1,1,"2024-08-10",NA,2024-05-01,5,2024
"2686","Kansas City, MO","Census Tract","29095008200","White",0,0.75,"2024-08-10",NA,2024-06-01,6,2024
"2687","Kansas City, MO","Census Tract","29095008200","White",1,1,"2024-08-10",NA,2024-07-01,7,2024
"2688","Kansas City, MO","Census Tract","29095008200","White",0,0.25,"2024-08-10",NA,2024-08-01,8,2024
"2689","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2020-01-01,1,2020
"2690","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2020-02-01,2,2020
"2691","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2020-03-01,3,2020
"2692","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2020-04-01,4,2020
"2693","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2020-05-01,5,2020
"2694","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2020-06-01,6,2020
"2695","Kansas City, MO","Census Tract","29095008300","White",0,0.5,"2024-08-10",NA,2020-07-01,7,2020
"2696","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2020-08-01,8,2020
"2697","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2020-09-01,9,2020
"2698","Kansas City, MO","Census Tract","29095008300","White",2,0.25,"2024-08-10",NA,2020-10-01,10,2020
"2699","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2020-11-01,11,2020
"2700","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2020-12-01,12,2020
"2701","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2021-01-01,1,2021
"2702","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2021-02-01,2,2021
"2703","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2021-03-01,3,2021
"2704","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2021-04-01,4,2021
"2705","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2021-05-01,5,2021
"2706","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2021-06-01,6,2021
"2707","Kansas City, MO","Census Tract","29095008300","White",0,0.5,"2024-08-10",NA,2021-07-01,7,2021
"2708","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2021-08-01,8,2021
"2709","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2021-09-01,9,2021
"2710","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2021-10-01,10,2021
"2711","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2021-11-01,11,2021
"2712","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2021-12-01,12,2021
"2713","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2022-01-01,1,2022
"2714","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2022-02-01,2,2022
"2715","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2022-03-01,3,2022
"2716","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2022-04-01,4,2022
"2717","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2022-05-01,5,2022
"2718","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2022-06-01,6,2022
"2719","Kansas City, MO","Census Tract","29095008300","White",0,0.5,"2024-08-10",NA,2022-07-01,7,2022
"2720","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2022-08-01,8,2022
"2721","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2022-09-01,9,2022
"2722","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2022-10-01,10,2022
"2723","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2022-11-01,11,2022
"2724","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2022-12-01,12,2022
"2725","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2023-01-01,1,2023
"2726","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2023-02-01,2,2023
"2727","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2023-03-01,3,2023
"2728","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2023-04-01,4,2023
"2729","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2023-05-01,5,2023
"2730","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2023-06-01,6,2023
"2731","Kansas City, MO","Census Tract","29095008300","White",0,0.5,"2024-08-10",NA,2023-07-01,7,2023
"2732","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2023-08-01,8,2023
"2733","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2023-09-01,9,2023
"2734","Kansas City, MO","Census Tract","29095008300","White",1,0.25,"2024-08-10",NA,2023-10-01,10,2023
"2735","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2023-11-01,11,2023
"2736","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2023-12-01,12,2023
"2737","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2024-01-01,1,2024
"2738","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2024-02-01,2,2024
"2739","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2024-03-01,3,2024
"2740","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2024-04-01,4,2024
"2741","Kansas City, MO","Census Tract","29095008300","White",0,0.25,"2024-08-10",NA,2024-05-01,5,2024
"2742","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2024-06-01,6,2024
"2743","Kansas City, MO","Census Tract","29095008300","White",0,0.5,"2024-08-10",NA,2024-07-01,7,2024
"2744","Kansas City, MO","Census Tract","29095008300","White",0,0,"2024-08-10",NA,2024-08-01,8,2024
"2745","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-01-01,1,2020
"2746","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-02-01,2,2020
"2747","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2020-03-01,3,2020
"2748","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2020-04-01,4,2020
"2749","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2020-05-01,5,2020
"2750","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-06-01,6,2020
"2751","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-07-01,7,2020
"2752","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-08-01,8,2020
"2753","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-09-01,9,2020
"2754","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-10-01,10,2020
"2755","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2020-11-01,11,2020
"2756","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2020-12-01,12,2020
"2757","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-01-01,1,2021
"2758","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-02-01,2,2021
"2759","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2021-03-01,3,2021
"2760","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2021-04-01,4,2021
"2761","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2021-05-01,5,2021
"2762","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-06-01,6,2021
"2763","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-07-01,7,2021
"2764","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-08-01,8,2021
"2765","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-09-01,9,2021
"2766","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-10-01,10,2021
"2767","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2021-11-01,11,2021
"2768","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2021-12-01,12,2021
"2769","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2022-01-01,1,2022
"2770","Kansas City, MO","Census Tract","29095008400","White",1,0,"2024-08-10",NA,2022-02-01,2,2022
"2771","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2022-03-01,3,2022
"2772","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2022-04-01,4,2022
"2773","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2022-05-01,5,2022
"2774","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2022-06-01,6,2022
"2775","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2022-07-01,7,2022
"2776","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2022-08-01,8,2022
"2777","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2022-09-01,9,2022
"2778","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2022-10-01,10,2022
"2779","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2022-11-01,11,2022
"2780","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2022-12-01,12,2022
"2781","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-01-01,1,2023
"2782","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-02-01,2,2023
"2783","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2023-03-01,3,2023
"2784","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2023-04-01,4,2023
"2785","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2023-05-01,5,2023
"2786","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-06-01,6,2023
"2787","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-07-01,7,2023
"2788","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-08-01,8,2023
"2789","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-09-01,9,2023
"2790","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-10-01,10,2023
"2791","Kansas City, MO","Census Tract","29095008400","White",1,0.25,"2024-08-10",NA,2023-11-01,11,2023
"2792","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2023-12-01,12,2023
"2793","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2024-01-01,1,2024
"2794","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2024-02-01,2,2024
"2795","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2024-03-01,3,2024
"2796","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2024-04-01,4,2024
"2797","Kansas City, MO","Census Tract","29095008400","White",0,0.25,"2024-08-10",NA,2024-05-01,5,2024
"2798","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2024-06-01,6,2024
"2799","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2024-07-01,7,2024
"2800","Kansas City, MO","Census Tract","29095008400","White",0,0,"2024-08-10",NA,2024-08-01,8,2024
"2801","Kansas City, MO","Census Tract","29095008500","White",0,0,"2024-08-10",NA,2020-01-01,1,2020
"2802","Kansas City, MO","Census Tract","29095008500","White",0,0,"2024-08-10",NA,2020-02-01,2,2020
"2803","Kansas City, MO","Census Tract","29095008500","White",0,0.25,"2024-08-10",NA,2020-03-01,3,2020
"2804","Kansas City, MO","Census Tract","29095008500","White",0,0,"2024-08-10",NA,2020-04-01,4,2020
"2805","Kansas City, MO","Census Tract","29095008500","White",0,0,"2024-08-10",NA,2020-05-01,5,2020
"2806","Kansas City, MO","Census Tract","29095008500","White",0,0,"2024-08-10",NA,2020-06-01,6,2020
"2807","Kansas City, MO","Census Tract","29095008500","White",0,0,"2024-08-10",NA,2020-07-01,7,2020
"2808","Kansas City, MO","Census Tract","29095008500","White",1,0,"2024-08-10",NA,2020-08-01,8,2020
