"","city","type","GEOID","racial_majority","month","filings_2020","filings_avg","last_updated","xcourtcofips"
"302","Pittsburgh, PA","Zip Code","15012","White","10/2021",0,0,"2024-08-10",NA
"303","Pittsburgh, PA","Zip Code","15012","White","11/2021",0,0.5,"2024-08-10",NA
"304","Pittsburgh, PA","Zip Code","15012","White","12/2021",0,0,"2024-08-10",NA
"305","Pittsburgh, PA","Zip Code","15012","White","01/2022",0,0,"2024-08-10",NA
"306","Pittsburgh, PA","Zip Code","15012","White","02/2022",0,0,"2024-08-10",NA
"307","Pittsburgh, PA","Zip Code","15012","White","03/2022",0,0,"2024-08-10",NA
"308","Pittsburgh, PA","Zip Code","15012","White","04/2022",0,0,"2024-08-10",NA
"309","Pittsburgh, PA","Zip Code","15012","White","05/2022",0,0,"2024-08-10",NA
"310","Pittsburgh, PA","Zip Code","15012","White","06/2022",0,0.25,"2024-08-10",NA
"311","Pittsburgh, PA","Zip Code","15012","White","07/2022",0,0,"2024-08-10",NA
"312","Pittsburgh, PA","Zip Code","15012","White","08/2022",0,0,"2024-08-10",NA
"313","Pittsburgh, PA","Zip Code","15012","White","09/2022",0,0,"2024-08-10",NA
"314","Pittsburgh, PA","Zip Code","15012","White","10/2022",0,0,"2024-08-10",NA
"315","Pittsburgh, PA","Zip Code","15012","White","11/2022",0,0.5,"2024-08-10",NA
"316","Pittsburgh, PA","Zip Code","15012","White","12/2022",0,0,"2024-08-10",NA
"317","Pittsburgh, PA","Zip Code","15012","White","01/2023",0,0,"2024-08-10",NA
"318","Pittsburgh, PA","Zip Code","15012","White","02/2023",0,0,"2024-08-10",NA
"319","Pittsburgh, PA","Zip Code","15012","White","03/2023",0,0,"2024-08-10",NA
"320","Pittsburgh, PA","Zip Code","15012","White","04/2023",0,0,"2024-08-10",NA
"321","Pittsburgh, PA","Zip Code","15012","White","05/2023",0,0,"2024-08-10",NA
"322","Pittsburgh, PA","Zip Code","15012","White","06/2023",0,0.25,"2024-08-10",NA
"323","Pittsburgh, PA","Zip Code","15012","White","07/2023",0,0,"2024-08-10",NA
"324","Pittsburgh, PA","Zip Code","15012","White","08/2023",0,0,"2024-08-10",NA
"325","Pittsburgh, PA","Zip Code","15012","White","09/2023",0,0,"2024-08-10",NA
"326","Pittsburgh, PA","Zip Code","15012","White","10/2023",0,0,"2024-08-10",NA
"327","Pittsburgh, PA","Zip Code","15012","White","11/2023",0,0.5,"2024-08-10",NA
"328","Pittsburgh, PA","Zip Code","15012","White","12/2023",0,0,"2024-08-10",NA
"329","Pittsburgh, PA","Zip Code","15012","White","01/2024",0,0,"2024-08-10",NA
"330","Pittsburgh, PA","Zip Code","15012","White","02/2024",0,0,"2024-08-10",NA
"331","Pittsburgh, PA","Zip Code","15012","White","03/2024",0,0,"2024-08-10",NA
"332","Pittsburgh, PA","Zip Code","15012","White","04/2024",0,0,"2024-08-10",NA
"333","Pittsburgh, PA","Zip Code","15012","White","05/2024",0,0,"2024-08-10",NA
"334","Pittsburgh, PA","Zip Code","15012","White","06/2024",0,0.25,"2024-08-10",NA
"335","Pittsburgh, PA","Zip Code","15012","White","07/2024",0,0,"2024-08-10",NA
"336","Pittsburgh, PA","Zip Code","15012","White","08/2024",0,0,"2024-08-10",NA
"337","Pittsburgh, PA","Zip Code","15014","White","01/2020",4,5.65238095238095,"2024-08-10",NA
"338","Pittsburgh, PA","Zip Code","15014","White","02/2020",7,3.43333333333333,"2024-08-10",NA
"339","Pittsburgh, PA","Zip Code","15014","White","03/2020",3,3.88809523809524,"2024-08-10",NA
"340","Pittsburgh, PA","Zip Code","15014","White","04/2020",0,4.96666666666667,"2024-08-10",NA
"341","Pittsburgh, PA","Zip Code","15014","White","05/2020",0,3.74761904761905,"2024-08-10",NA
"342","Pittsburgh, PA","Zip Code","15014","White","06/2020",0,5.17142857142857,"2024-08-10",NA
"343","Pittsburgh, PA","Zip Code","15014","White","07/2020",2,6.59047619047619,"2024-08-10",NA
"344","Pittsburgh, PA","Zip Code","15014","White","08/2020",1,3.23333333333333,"2024-08-10",NA
"345","Pittsburgh, PA","Zip Code","15014","White","09/2020",3,5,"2024-08-10",NA
"346","Pittsburgh, PA","Zip Code","15014","White","10/2020",1,5.26666666666667,"2024-08-10",NA
"347","Pittsburgh, PA","Zip Code","15014","White","11/2020",0,4.38333333333333,"2024-08-10",NA
"348","Pittsburgh, PA","Zip Code","15014","White","12/2020",2,2.76190476190476,"2024-08-10",NA
"349","Pittsburgh, PA","Zip Code","15014","White","01/2021",2,5.65238095238095,"2024-08-10",NA
"350","Pittsburgh, PA","Zip Code","15014","White","02/2021",1,3.38333333333333,"2024-08-10",NA
"351","Pittsburgh, PA","Zip Code","15014","White","03/2021",2,3.88809523809524,"2024-08-10",NA
"352","Pittsburgh, PA","Zip Code","15014","White","04/2021",2,4.96666666666667,"2024-08-10",NA
"353","Pittsburgh, PA","Zip Code","15014","White","05/2021",6,3.74761904761905,"2024-08-10",NA
"354","Pittsburgh, PA","Zip Code","15014","White","06/2021",2,5.17142857142857,"2024-08-10",NA
"355","Pittsburgh, PA","Zip Code","15014","White","07/2021",2,6.59047619047619,"2024-08-10",NA
"356","Pittsburgh, PA","Zip Code","15014","White","08/2021",2,3.23333333333333,"2024-08-10",NA
"357","Pittsburgh, PA","Zip Code","15014","White","09/2021",0,5,"2024-08-10",NA
"358","Pittsburgh, PA","Zip Code","15014","White","10/2021",1,5.26666666666667,"2024-08-10",NA
"359","Pittsburgh, PA","Zip Code","15014","White","11/2021",2,4.38333333333333,"2024-08-10",NA
"360","Pittsburgh, PA","Zip Code","15014","White","12/2021",1,2.76190476190476,"2024-08-10",NA
"361","Pittsburgh, PA","Zip Code","15014","White","01/2022",1,5.65238095238095,"2024-08-10",NA
"362","Pittsburgh, PA","Zip Code","15014","White","02/2022",3,3.35,"2024-08-10",NA
"363","Pittsburgh, PA","Zip Code","15014","White","03/2022",2,3.88809523809524,"2024-08-10",NA
"364","Pittsburgh, PA","Zip Code","15014","White","04/2022",3,4.96666666666667,"2024-08-10",NA
"365","Pittsburgh, PA","Zip Code","15014","White","05/2022",2,3.74761904761905,"2024-08-10",NA
"366","Pittsburgh, PA","Zip Code","15014","White","06/2022",1,5.17142857142857,"2024-08-10",NA
"367","Pittsburgh, PA","Zip Code","15014","White","07/2022",3,6.59047619047619,"2024-08-10",NA
"368","Pittsburgh, PA","Zip Code","15014","White","08/2022",1,3.23333333333333,"2024-08-10",NA
"369","Pittsburgh, PA","Zip Code","15014","White","09/2022",0,5,"2024-08-10",NA
"370","Pittsburgh, PA","Zip Code","15014","White","10/2022",2,5.26666666666667,"2024-08-10",NA
"371","Pittsburgh, PA","Zip Code","15014","White","11/2022",1,4.38333333333333,"2024-08-10",NA
"372","Pittsburgh, PA","Zip Code","15014","White","12/2022",0,2.76190476190476,"2024-08-10",NA
"373","Pittsburgh, PA","Zip Code","15014","White","01/2023",3,5.65238095238095,"2024-08-10",NA
"374","Pittsburgh, PA","Zip Code","15014","White","02/2023",1,3.11190476190476,"2024-08-10",NA
"375","Pittsburgh, PA","Zip Code","15014","White","03/2023",2,3.88809523809524,"2024-08-10",NA
"376","Pittsburgh, PA","Zip Code","15014","White","04/2023",3,4.96666666666667,"2024-08-10",NA
"377","Pittsburgh, PA","Zip Code","15014","White","05/2023",0,3.74761904761905,"2024-08-10",NA
"378","Pittsburgh, PA","Zip Code","15014","White","06/2023",1,5.17142857142857,"2024-08-10",NA
"379","Pittsburgh, PA","Zip Code","15014","White","07/2023",3,6.59047619047619,"2024-08-10",NA
"380","Pittsburgh, PA","Zip Code","15014","White","08/2023",2,3.23333333333333,"2024-08-10",NA
"381","Pittsburgh, PA","Zip Code","15014","White","09/2023",1,5,"2024-08-10",NA
"382","Pittsburgh, PA","Zip Code","15014","White","10/2023",2,5.26666666666667,"2024-08-10",NA
"383","Pittsburgh, PA","Zip Code","15014","White","11/2023",6,4.38333333333333,"2024-08-10",NA
"384","Pittsburgh, PA","Zip Code","15014","White","12/2023",3,2.76190476190476,"2024-08-10",NA
"385","Pittsburgh, PA","Zip Code","15014","White","01/2024",2,5.65238095238095,"2024-08-10",NA
"386","Pittsburgh, PA","Zip Code","15014","White","02/2024",5,3.23333333333333,"2024-08-10",NA
"387","Pittsburgh, PA","Zip Code","15014","White","03/2024",2,3.88809523809524,"2024-08-10",NA
"388","Pittsburgh, PA","Zip Code","15014","White","04/2024",3,4.96666666666667,"2024-08-10",NA
"389","Pittsburgh, PA","Zip Code","15014","White","05/2024",5,3.74761904761905,"2024-08-10",NA
"390","Pittsburgh, PA","Zip Code","15014","White","06/2024",6,5.17142857142857,"2024-08-10",NA
"391","Pittsburgh, PA","Zip Code","15014","White","07/2024",3,6.59047619047619,"2024-08-10",NA
"392","Pittsburgh, PA","Zip Code","15014","White","08/2024",0,1.75,"2024-08-10",NA
"393","Pittsburgh, PA","Zip Code","15015","White","01/2020",0,0,"2024-08-10",NA
"394","Pittsburgh, PA","Zip Code","15015","White","02/2020",0,0,"2024-08-10",NA
"395","Pittsburgh, PA","Zip Code","15015","White","03/2020",0,0,"2024-08-10",NA
"396","Pittsburgh, PA","Zip Code","15015","White","04/2020",0,0,"2024-08-10",NA
"397","Pittsburgh, PA","Zip Code","15015","White","05/2020",0,0,"2024-08-10",NA
"398","Pittsburgh, PA","Zip Code","15015","White","06/2020",0,0,"2024-08-10",NA
"399","Pittsburgh, PA","Zip Code","15015","White","07/2020",0,0,"2024-08-10",NA
"400","Pittsburgh, PA","Zip Code","15015","White","08/2020",0,0,"2024-08-10",NA
"401","Pittsburgh, PA","Zip Code","15015","White","09/2020",0,0.25,"2024-08-10",NA
"402","Pittsburgh, PA","Zip Code","15015","White","10/2020",0,0,"2024-08-10",NA
"403","Pittsburgh, PA","Zip Code","15015","White","11/2020",0,0,"2024-08-10",NA
"404","Pittsburgh, PA","Zip Code","15015","White","12/2020",0,0,"2024-08-10",NA
"405","Pittsburgh, PA","Zip Code","15015","White","01/2021",0,0,"2024-08-10",NA
"406","Pittsburgh, PA","Zip Code","15015","White","02/2021",0,0,"2024-08-10",NA
"407","Pittsburgh, PA","Zip Code","15015","White","03/2021",0,0,"2024-08-10",NA
"408","Pittsburgh, PA","Zip Code","15015","White","04/2021",0,0,"2024-08-10",NA
"409","Pittsburgh, PA","Zip Code","15015","White","05/2021",0,0,"2024-08-10",NA
"410","Pittsburgh, PA","Zip Code","15015","White","06/2021",0,0,"2024-08-10",NA
"411","Pittsburgh, PA","Zip Code","15015","White","07/2021",0,0,"2024-08-10",NA
"412","Pittsburgh, PA","Zip Code","15015","White","08/2021",0,0,"2024-08-10",NA
"413","Pittsburgh, PA","Zip Code","15015","White","09/2021",0,0.25,"2024-08-10",NA
"414","Pittsburgh, PA","Zip Code","15015","White","10/2021",0,0,"2024-08-10",NA
"415","Pittsburgh, PA","Zip Code","15015","White","11/2021",0,0,"2024-08-10",NA
"416","Pittsburgh, PA","Zip Code","15015","White","12/2021",0,0,"2024-08-10",NA
"417","Pittsburgh, PA","Zip Code","15015","White","01/2022",0,0,"2024-08-10",NA
"418","Pittsburgh, PA","Zip Code","15015","White","02/2022",0,0,"2024-08-10",NA
"419","Pittsburgh, PA","Zip Code","15015","White","03/2022",0,0,"2024-08-10",NA
"420","Pittsburgh, PA","Zip Code","15015","White","04/2022",0,0,"2024-08-10",NA
"421","Pittsburgh, PA","Zip Code","15015","White","05/2022",0,0,"2024-08-10",NA
"422","Pittsburgh, PA","Zip Code","15015","White","06/2022",0,0,"2024-08-10",NA
"423","Pittsburgh, PA","Zip Code","15015","White","07/2022",0,0,"2024-08-10",NA
"424","Pittsburgh, PA","Zip Code","15015","White","08/2022",0,0,"2024-08-10",NA
"425","Pittsburgh, PA","Zip Code","15015","White","09/2022",0,0.25,"2024-08-10",NA
"426","Pittsburgh, PA","Zip Code","15015","White","10/2022",0,0,"2024-08-10",NA
"427","Pittsburgh, PA","Zip Code","15015","White","11/2022",0,0,"2024-08-10",NA
"428","Pittsburgh, PA","Zip Code","15015","White","12/2022",0,0,"2024-08-10",NA
"429","Pittsburgh, PA","Zip Code","15015","White","01/2023",0,0,"2024-08-10",NA
"430","Pittsburgh, PA","Zip Code","15015","White","02/2023",1,0,"2024-08-10",NA
"431","Pittsburgh, PA","Zip Code","15015","White","03/2023",0,0,"2024-08-10",NA
"432","Pittsburgh, PA","Zip Code","15015","White","04/2023",0,0,"2024-08-10",NA
"433","Pittsburgh, PA","Zip Code","15015","White","05/2023",0,0,"2024-08-10",NA
"434","Pittsburgh, PA","Zip Code","15015","White","06/2023",0,0,"2024-08-10",NA
"435","Pittsburgh, PA","Zip Code","15015","White","07/2023",0,0,"2024-08-10",NA
"436","Pittsburgh, PA","Zip Code","15015","White","08/2023",0,0,"2024-08-10",NA
"437","Pittsburgh, PA","Zip Code","15015","White","09/2023",0,0.25,"2024-08-10",NA
"438","Pittsburgh, PA","Zip Code","15015","White","10/2023",0,0,"2024-08-10",NA
"439","Pittsburgh, PA","Zip Code","15015","White","11/2023",0,0,"2024-08-10",NA
"440","Pittsburgh, PA","Zip Code","15015","White","12/2023",0,0,"2024-08-10",NA
"441","Pittsburgh, PA","Zip Code","15015","White","01/2024",0,0,"2024-08-10",NA
"442","Pittsburgh, PA","Zip Code","15015","White","02/2024",0,0,"2024-08-10",NA
"443","Pittsburgh, PA","Zip Code","15015","White","03/2024",0,0,"2024-08-10",NA
"444","Pittsburgh, PA","Zip Code","15015","White","04/2024",0,0,"2024-08-10",NA
"445","Pittsburgh, PA","Zip Code","15015","White","05/2024",0,0,"2024-08-10",NA
"446","Pittsburgh, PA","Zip Code","15015","White","06/2024",0,0,"2024-08-10",NA
"447","Pittsburgh, PA","Zip Code","15015","White","07/2024",0,0,"2024-08-10",NA
"448","Pittsburgh, PA","Zip Code","15015","White","08/2024",0,0,"2024-08-10",NA
"449","Pittsburgh, PA","Zip Code","15017","White","01/2020",6,8.0952380952381,"2024-08-10",NA
"450","Pittsburgh, PA","Zip Code","15017","White","02/2020",4,6.35714285714286,"2024-08-10",NA
"451","Pittsburgh, PA","Zip Code","15017","White","03/2020",2,5.55952380952381,"2024-08-10",NA
"452","Pittsburgh, PA","Zip Code","15017","White","04/2020",0,6.21428571428571,"2024-08-10",NA
"453","Pittsburgh, PA","Zip Code","15017","White","05/2020",0,5.81666666666667,"2024-08-10",NA
"454","Pittsburgh, PA","Zip Code","15017","White","06/2020",2,6.57261904761905,"2024-08-10",NA
"455","Pittsburgh, PA","Zip Code","15017","White","07/2020",1,7.11904761904762,"2024-08-10",NA
"456","Pittsburgh, PA","Zip Code","15017","White","08/2020",0,7.82738095238095,"2024-08-10",NA
"457","Pittsburgh, PA","Zip Code","15017","White","09/2020",6,5.99047619047619,"2024-08-10",NA
"458","Pittsburgh, PA","Zip Code","15017","White","10/2020",2,7.2,"2024-08-10",NA
"459","Pittsburgh, PA","Zip Code","15017","White","11/2020",5,4.88333333333333,"2024-08-10",NA
"460","Pittsburgh, PA","Zip Code","15017","White","12/2020",2,5.33333333333333,"2024-08-10",NA
"461","Pittsburgh, PA","Zip Code","15017","White","01/2021",2,8.0952380952381,"2024-08-10",NA
"462","Pittsburgh, PA","Zip Code","15017","White","02/2021",2,6.27380952380952,"2024-08-10",NA
"463","Pittsburgh, PA","Zip Code","15017","White","03/2021",2,5.55952380952381,"2024-08-10",NA
"464","Pittsburgh, PA","Zip Code","15017","White","04/2021",0,6.21428571428571,"2024-08-10",NA
"465","Pittsburgh, PA","Zip Code","15017","White","05/2021",0,5.81666666666667,"2024-08-10",NA
"466","Pittsburgh, PA","Zip Code","15017","White","06/2021",0,6.57261904761905,"2024-08-10",NA
"467","Pittsburgh, PA","Zip Code","15017","White","07/2021",4,7.11904761904762,"2024-08-10",NA
"468","Pittsburgh, PA","Zip Code","15017","White","08/2021",5,7.82738095238095,"2024-08-10",NA
"469","Pittsburgh, PA","Zip Code","15017","White","09/2021",1,5.99047619047619,"2024-08-10",NA
"470","Pittsburgh, PA","Zip Code","15017","White","10/2021",1,7.2,"2024-08-10",NA
"471","Pittsburgh, PA","Zip Code","15017","White","11/2021",1,4.88333333333333,"2024-08-10",NA
"472","Pittsburgh, PA","Zip Code","15017","White","12/2021",5,5.33333333333333,"2024-08-10",NA
"473","Pittsburgh, PA","Zip Code","15017","White","01/2022",4,8.0952380952381,"2024-08-10",NA
"474","Pittsburgh, PA","Zip Code","15017","White","02/2022",2,6.83333333333333,"2024-08-10",NA
"475","Pittsburgh, PA","Zip Code","15017","White","03/2022",4,5.55952380952381,"2024-08-10",NA
"476","Pittsburgh, PA","Zip Code","15017","White","04/2022",3,6.21428571428571,"2024-08-10",NA
"477","Pittsburgh, PA","Zip Code","15017","White","05/2022",8,5.81666666666667,"2024-08-10",NA
"478","Pittsburgh, PA","Zip Code","15017","White","06/2022",4,6.57261904761905,"2024-08-10",NA
"479","Pittsburgh, PA","Zip Code","15017","White","07/2022",1,7.11904761904762,"2024-08-10",NA
"480","Pittsburgh, PA","Zip Code","15017","White","08/2022",4,7.82738095238095,"2024-08-10",NA
"481","Pittsburgh, PA","Zip Code","15017","White","09/2022",7,5.99047619047619,"2024-08-10",NA
"482","Pittsburgh, PA","Zip Code","15017","White","10/2022",6,7.2,"2024-08-10",NA
"483","Pittsburgh, PA","Zip Code","15017","White","11/2022",7,4.88333333333333,"2024-08-10",NA
"484","Pittsburgh, PA","Zip Code","15017","White","12/2022",3,5.33333333333333,"2024-08-10",NA
"485","Pittsburgh, PA","Zip Code","15017","White","01/2023",5,8.0952380952381,"2024-08-10",NA
"486","Pittsburgh, PA","Zip Code","15017","White","02/2023",4,6.83333333333333,"2024-08-10",NA
"487","Pittsburgh, PA","Zip Code","15017","White","03/2023",7,5.55952380952381,"2024-08-10",NA
"488","Pittsburgh, PA","Zip Code","15017","White","04/2023",3,6.21428571428571,"2024-08-10",NA
"489","Pittsburgh, PA","Zip Code","15017","White","05/2023",3,5.81666666666667,"2024-08-10",NA
"490","Pittsburgh, PA","Zip Code","15017","White","06/2023",5,6.57261904761905,"2024-08-10",NA
"491","Pittsburgh, PA","Zip Code","15017","White","07/2023",4,7.11904761904762,"2024-08-10",NA
"492","Pittsburgh, PA","Zip Code","15017","White","08/2023",7,7.82738095238095,"2024-08-10",NA
"493","Pittsburgh, PA","Zip Code","15017","White","09/2023",7,5.99047619047619,"2024-08-10",NA
"494","Pittsburgh, PA","Zip Code","15017","White","10/2023",11,7.2,"2024-08-10",NA
"495","Pittsburgh, PA","Zip Code","15017","White","11/2023",3,4.88333333333333,"2024-08-10",NA
"496","Pittsburgh, PA","Zip Code","15017","White","12/2023",6,5.33333333333333,"2024-08-10",NA
"497","Pittsburgh, PA","Zip Code","15017","White","01/2024",10,8.0952380952381,"2024-08-10",NA
"498","Pittsburgh, PA","Zip Code","15017","White","02/2024",6,6.57142857142857,"2024-08-10",NA
"499","Pittsburgh, PA","Zip Code","15017","White","03/2024",8,5.55952380952381,"2024-08-10",NA
"500","Pittsburgh, PA","Zip Code","15017","White","04/2024",4,6.21428571428571,"2024-08-10",NA
"501","Pittsburgh, PA","Zip Code","15017","White","05/2024",10,5.81666666666667,"2024-08-10",NA
"502","Pittsburgh, PA","Zip Code","15017","White","06/2024",7,6.57261904761905,"2024-08-10",NA
"503","Pittsburgh, PA","Zip Code","15017","White","07/2024",13,7.11904761904762,"2024-08-10",NA
"504","Pittsburgh, PA","Zip Code","15017","White","08/2024",3,2.425,"2024-08-10",NA
"505","Pittsburgh, PA","Zip Code","15018","White","01/2020",1,0.6,"2024-08-10",NA
"506","Pittsburgh, PA","Zip Code","15018","White","02/2020",0,0.95,"2024-08-10",NA
"507","Pittsburgh, PA","Zip Code","15018","White","03/2020",0,0,"2024-08-10",NA
"508","Pittsburgh, PA","Zip Code","15018","White","04/2020",0,0.833333333333333,"2024-08-10",NA
"509","Pittsburgh, PA","Zip Code","15018","White","05/2020",0,0.45,"2024-08-10",NA
"510","Pittsburgh, PA","Zip Code","15018","White","06/2020",0,0.2,"2024-08-10",NA
"511","Pittsburgh, PA","Zip Code","15018","White","07/2020",0,0.45,"2024-08-10",NA
"512","Pittsburgh, PA","Zip Code","15018","White","08/2020",0,0.45,"2024-08-10",NA
"513","Pittsburgh, PA","Zip Code","15018","White","09/2020",0,0.9,"2024-08-10",NA
"514","Pittsburgh, PA","Zip Code","15018","White","10/2020",0,0.2,"2024-08-10",NA
"515","Pittsburgh, PA","Zip Code","15018","White","11/2020",1,0.7,"2024-08-10",NA
"516","Pittsburgh, PA","Zip Code","15018","White","12/2020",0,0.75,"2024-08-10",NA
"517","Pittsburgh, PA","Zip Code","15018","White","01/2021",0,0.6,"2024-08-10",NA
"518","Pittsburgh, PA","Zip Code","15018","White","02/2021",0,0.9,"2024-08-10",NA
"519","Pittsburgh, PA","Zip Code","15018","White","03/2021",0,0,"2024-08-10",NA
"520","Pittsburgh, PA","Zip Code","15018","White","04/2021",1,0.833333333333333,"2024-08-10",NA
"521","Pittsburgh, PA","Zip Code","15018","White","05/2021",0,0.45,"2024-08-10",NA
"522","Pittsburgh, PA","Zip Code","15018","White","06/2021",0,0.2,"2024-08-10",NA
"523","Pittsburgh, PA","Zip Code","15018","White","07/2021",1,0.45,"2024-08-10",NA
"524","Pittsburgh, PA","Zip Code","15018","White","08/2021",0,0.45,"2024-08-10",NA
"525","Pittsburgh, PA","Zip Code","15018","White","09/2021",0,0.9,"2024-08-10",NA
"526","Pittsburgh, PA","Zip Code","15018","White","10/2021",0,0.2,"2024-08-10",NA
"527","Pittsburgh, PA","Zip Code","15018","White","11/2021",3,0.7,"2024-08-10",NA
"528","Pittsburgh, PA","Zip Code","15018","White","12/2021",2,0.75,"2024-08-10",NA
"529","Pittsburgh, PA","Zip Code","15018","White","01/2022",0,0.6,"2024-08-10",NA
"530","Pittsburgh, PA","Zip Code","15018","White","02/2022",2,0.9,"2024-08-10",NA
"531","Pittsburgh, PA","Zip Code","15018","White","03/2022",0,0,"2024-08-10",NA
"532","Pittsburgh, PA","Zip Code","15018","White","04/2022",2,0.833333333333333,"2024-08-10",NA
